CPU Time (Before collecting metrics) 35
Accumulated time at depth 2676 0s
Accumulated time at depth 2677 0s
Accumulated time at depth 2678 0s
Accumulated time at depth 2679 0s
Accumulated time at depth 2680 0s
Accumulated time at depth 2681 0s
Accumulated time at depth 2682 0s
Accumulated time at depth 2683 0s
Accumulated time at depth 2684 0s
Accumulated time at depth 2685 0s
Accumulated time at depth 2686 0s
Accumulated time at depth 2687 0s
Accumulated time at depth 2688 0s
Accumulated time at depth 2689 0s
Accumulated time at depth 2690 0s
Accumulated time at depth 2691 0s
Accumulated time at depth 2692 0s
Accumulated time at depth 2693 0s
Accumulated time at depth 2694 0s
Accumulated time at depth 2695 0s
Accumulated time at depth 2696 0s
Accumulated time at depth 2697 0s
Accumulated time at depth 2698 0s
Accumulated time at depth 2699 0s
Accumulated time at depth 2700 0s
Accumulated time at depth 2701 0s
Accumulated time at depth 2702 0s
Accumulated time at depth 2703 0s
Accumulated time at depth 2704 0s
Accumulated time at depth 2705 0s
Accumulated time at depth 2706 0s
Accumulated time at depth 2707 0s
Accumulated time at depth 2708 0s
Accumulated time at depth 2709 0s
Accumulated time at depth 2710 0s
Accumulated time at depth 2711 0s
Accumulated time at depth 2712 0s
Accumulated time at depth 2713 0s
Accumulated time at depth 2714 0s
Accumulated time at depth 2715 0s
Accumulated time at depth 2716 0s
Accumulated time at depth 2717 0s
Accumulated time at depth 2718 0s
Accumulated time at depth 2719 0s
Accumulated time at depth 2720 0s
Accumulated time at depth 2721 0s
Accumulated time at depth 2722 0s
Accumulated time at depth 2723 0s
Accumulated time at depth 2724 0s
Accumulated time at depth 2725 0s
Accumulated time at depth 2726 0s
Accumulated time at depth 2727 0s
Accumulated time at depth 2728 0s
Accumulated time at depth 2729 0s
Accumulated time at depth 2730 0s
Accumulated time at depth 2731 0s
Accumulated time at depth 2732 0s
Accumulated time at depth 2733 0s
Accumulated time at depth 2734 0s
Accumulated time at depth 2735 0s
Accumulated time at depth 2736 0s
Accumulated time at depth 2737 0s
Accumulated time at depth 2738 0s
Accumulated time at depth 2739 0s
Accumulated time at depth 2740 0s
Accumulated time at depth 2741 0s
Accumulated time at depth 2742 0s
Accumulated time at depth 2743 0s
Accumulated time at depth 2744 0s
Accumulated time at depth 2745 0s
Accumulated time at depth 2746 0s
Accumulated time at depth 2747 0s
Accumulated time at depth 2748 0s
Accumulated time at depth 2749 0s
Accumulated time at depth 2750 0s
Accumulated time at depth 2751 0s
Accumulated time at depth 2752 0s
Accumulated time at depth 2753 0s
Accumulated time at depth 2754 0s
Accumulated time at depth 2755 0s
Accumulated time at depth 2756 0s
Accumulated time at depth 2757 0s
Accumulated time at depth 2758 0s
Accumulated time at depth 2759 0s
Accumulated time at depth 2760 0s
Accumulated time at depth 2761 0s
Accumulated time at depth 2762 0s
Accumulated time at depth 2763 0s
Accumulated time at depth 2764 0s
Accumulated time at depth 2765 0s
Accumulated time at depth 2766 0s
Accumulated time at depth 2767 0s
Accumulated time at depth 2768 0s
Accumulated time at depth 2769 0s
Accumulated time at depth 2770 0s
Accumulated time at depth 2771 0s
Accumulated time at depth 2772 0s
Accumulated time at depth 2773 0s
Accumulated time at depth 2774 0s
Accumulated time at depth 2775 0s
Accumulated time at depth 2776 0s
Accumulated time at depth 2777 0s
Accumulated time at depth 2778 0s
Accumulated time at depth 2779 0s
Accumulated time at depth 2780 0s
Accumulated time at depth 2781 0s
Accumulated time at depth 2782 0s
Accumulated time at depth 2783 0s
Accumulated time at depth 2784 0s
Accumulated time at depth 2785 0s
Accumulated time at depth 2786 0s
Accumulated time at depth 2787 0s
Accumulated time at depth 2788 0s
Accumulated time at depth 2789 0s
Accumulated time at depth 2790 0s
Accumulated time at depth 2791 0s
Accumulated time at depth 2792 0s
Accumulated time at depth 2793 0s
Accumulated time at depth 2794 0s
Accumulated time at depth 2795 0s
Accumulated time at depth 2796 0s
Accumulated time at depth 2797 0s
Accumulated time at depth 2798 0s
Accumulated time at depth 2799 0s
Accumulated time at depth 2800 0s
Accumulated time at depth 2801 0s
Accumulated time at depth 2802 0s
Accumulated time at depth 2803 0s
Accumulated time at depth 2804 0s
Accumulated time at depth 2805 0s
Accumulated time at depth 2806 0s
Accumulated time at depth 2807 0s
Accumulated time at depth 2808 0s
Accumulated time at depth 2809 0s
Accumulated time at depth 2810 0s
Accumulated time at depth 2811 0s
Accumulated time at depth 2812 0s
Accumulated time at depth 2813 0s
Accumulated time at depth 2814 0s
Accumulated time at depth 2815 0s
Accumulated time at depth 2816 0s
Accumulated time at depth 2817 0s
Accumulated time at depth 2818 0s
Accumulated time at depth 2819 0s
Accumulated time at depth 2820 0s
Accumulated time at depth 2821 0s
Accumulated time at depth 2822 0s
Accumulated time at depth 2823 0s
Accumulated time at depth 2824 0s
Accumulated time at depth 2825 0s
Accumulated time at depth 2826 0s
Accumulated time at depth 2827 0s
Accumulated time at depth 2828 0s
Accumulated time at depth 2829 0s
Accumulated time at depth 2830 0s
Accumulated time at depth 2831 0s
Accumulated time at depth 2832 0s
Accumulated time at depth 2833 0s
Accumulated time at depth 2834 0s
Accumulated time at depth 2835 0s
Accumulated time at depth 2836 0s
Accumulated time at depth 2837 0s
Accumulated time at depth 2838 0s
Accumulated time at depth 2839 0s
Accumulated time at depth 2840 0s
Accumulated time at depth 2841 0s
Accumulated time at depth 2842 0s
Accumulated time at depth 2843 0s
Accumulated time at depth 2844 0s
Accumulated time at depth 2845 0s
Accumulated time at depth 2846 0s
Accumulated time at depth 2847 0s
Accumulated time at depth 2848 0s
Accumulated time at depth 2849 0s
Accumulated time at depth 2850 0s
Accumulated time at depth 2851 0s
Accumulated time at depth 2852 0s
Accumulated time at depth 2853 0s
Accumulated time at depth 2854 0s
Accumulated time at depth 2855 0s
Accumulated time at depth 2856 0s
Accumulated time at depth 2857 0s
Accumulated time at depth 2858 0s
Accumulated time at depth 2859 0s
Accumulated time at depth 2860 0s
Accumulated time at depth 2861 0s
Accumulated time at depth 2862 0s
Accumulated time at depth 2863 0s
Accumulated time at depth 2864 0s
Accumulated time at depth 2865 0s
Accumulated time at depth 2866 0s
Accumulated time at depth 2867 0s
Accumulated time at depth 2868 0s
Accumulated time at depth 2869 0s
Accumulated time at depth 2870 0s
Accumulated time at depth 2871 0s
Accumulated time at depth 2872 0s
Accumulated time at depth 2873 0s
Accumulated time at depth 2874 0s
Accumulated time at depth 2875 0s
Accumulated time at depth 2876 0s
Accumulated time at depth 2877 0s
Accumulated time at depth 2878 0s
Accumulated time at depth 2879 0s
Accumulated time at depth 2880 0s
Accumulated time at depth 2881 0s
Accumulated time at depth 2882 0s
Accumulated time at depth 2883 0s
Accumulated time at depth 2884 0s
Accumulated time at depth 2885 0s
Accumulated time at depth 2886 0s
Accumulated time at depth 2887 0s
Accumulated time at depth 2888 0s
Accumulated time at depth 2889 0s
Accumulated time at depth 2890 0s
Accumulated time at depth 2891 0s
Accumulated time at depth 2892 0s
Accumulated time at depth 2893 0s
Accumulated time at depth 2894 0s
Accumulated time at depth 2895 0s
Accumulated time at depth 2896 0s
Accumulated time at depth 2897 0s
Accumulated time at depth 2898 0s
Accumulated time at depth 2899 0s
Accumulated time at depth 2900 0s
Accumulated time at depth 2901 0s
Accumulated time at depth 2902 0s
Accumulated time at depth 2903 0s
Accumulated time at depth 2904 0s
Accumulated time at depth 2905 0s
Accumulated time at depth 2906 0s
Accumulated time at depth 2907 0s
Accumulated time at depth 2908 0s
Accumulated time at depth 2909 0s
Accumulated time at depth 2910 0s
Accumulated time at depth 2911 0s
Accumulated time at depth 2912 0s
Accumulated time at depth 2913 0s
Accumulated time at depth 2914 0s
Accumulated time at depth 2915 0s
Accumulated time at depth 2916 0s
Accumulated time at depth 2917 0s
Accumulated time at depth 2918 0s
Accumulated time at depth 2919 0s
Accumulated time at depth 2920 0s
Accumulated time at depth 2921 0s
Accumulated time at depth 2922 0s
Accumulated time at depth 2923 0s
Accumulated time at depth 2924 0s
Accumulated time at depth 2925 0s
Accumulated time at depth 2926 0s
Accumulated time at depth 2927 0s
Accumulated time at depth 2928 0s
Accumulated time at depth 2929 0s
Accumulated time at depth 2930 0s
Accumulated time at depth 2931 0s
Accumulated time at depth 2932 0s
Accumulated time at depth 2933 0s
Accumulated time at depth 2934 0s
Accumulated time at depth 2935 0s
Accumulated time at depth 2936 0s
Accumulated time at depth 2937 0s
Accumulated time at depth 2938 0s
Accumulated time at depth 2939 0s
Accumulated time at depth 2940 0s
Accumulated time at depth 2941 0s
Accumulated time at depth 2942 0s
Accumulated time at depth 2943 0s
Accumulated time at depth 2944 0s
Accumulated time at depth 2945 0s
Accumulated time at depth 2946 0s
Accumulated time at depth 2947 0s
Accumulated time at depth 2948 0s
Accumulated time at depth 2949 0s
Accumulated time at depth 2950 0s
Accumulated time at depth 2951 0s
Accumulated time at depth 2952 0s
Accumulated time at depth 2953 0s
Accumulated time at depth 2954 0s
Accumulated time at depth 2955 0s
Accumulated time at depth 2956 0s
Accumulated time at depth 2957 0s
Accumulated time at depth 2958 0s
Accumulated time at depth 2959 0s
Accumulated time at depth 2960 0s
Accumulated time at depth 2961 0s
Accumulated time at depth 2962 0s
Accumulated time at depth 2963 0s
Accumulated time at depth 2964 0s
Accumulated time at depth 2965 0s
Accumulated time at depth 2966 0s
Accumulated time at depth 2967 0s
Accumulated time at depth 2968 0s
Accumulated time at depth 2969 0s
Accumulated time at depth 2970 0s
Accumulated time at depth 2971 0s
Accumulated time at depth 2972 0s
Accumulated time at depth 2973 0s
Accumulated time at depth 2974 0s
Accumulated time at depth 2975 0s
Accumulated time at depth 2976 0s
Accumulated time at depth 2977 0s
Accumulated time at depth 2978 0s
Accumulated time at depth 2979 0s
Accumulated time at depth 2980 0s
Accumulated time at depth 2981 0s
Accumulated time at depth 2982 0s
Accumulated time at depth 2983 0s
Accumulated time at depth 2984 0s
Accumulated time at depth 2985 0s
Accumulated time at depth 2986 0s
Accumulated time at depth 2987 0s
Accumulated time at depth 2988 0s
Accumulated time at depth 2989 0s
Accumulated time at depth 2990 0s
Accumulated time at depth 2991 0s
Accumulated time at depth 2992 0s
Accumulated time at depth 2993 0s
Accumulated time at depth 2994 0s
Accumulated time at depth 2995 0s
Accumulated time at depth 2996 0s
Accumulated time at depth 2997 0s
Accumulated time at depth 2998 0s
Accumulated time at depth 2999 0s
Accumulated time at depth 3000 0s
Accumulated time at depth 3001 0s
Accumulated time at depth 3002 0s
Accumulated time at depth 3003 0s
Accumulated time at depth 3004 0s
Accumulated time at depth 3005 0s
Accumulated time at depth 3006 0s
Accumulated time at depth 3007 0s
Accumulated time at depth 3008 0s
Accumulated time at depth 3009 0s
Accumulated time at depth 3010 0s
Accumulated time at depth 3011 0s
Accumulated time at depth 3012 0s
Accumulated time at depth 3013 0s
Accumulated time at depth 3014 0s
Accumulated time at depth 3015 0s
Accumulated time at depth 3016 0s
Accumulated time at depth 3017 0s
Accumulated time at depth 3018 0s
Accumulated time at depth 3019 0s
Accumulated time at depth 3020 0s
Accumulated time at depth 3021 0s
Accumulated time at depth 3022 0s
Accumulated time at depth 3023 0s
Accumulated time at depth 3024 0s
Accumulated time at depth 3025 0s
Accumulated time at depth 3026 0s
Accumulated time at depth 3027 0s
Accumulated time at depth 3028 0s
Accumulated time at depth 3029 0s
Accumulated time at depth 3030 0s
Accumulated time at depth 3031 0s
Accumulated time at depth 3032 0s
Accumulated time at depth 3033 0s
Accumulated time at depth 3034 0s
Accumulated time at depth 3035 0s
Accumulated time at depth 3036 0s
Accumulated time at depth 3037 0s
Accumulated time at depth 3038 0s
Accumulated time at depth 3039 0s
Accumulated time at depth 3040 0s
Accumulated time at depth 3041 0s
Accumulated time at depth 3042 0s
Accumulated time at depth 3043 0s
Accumulated time at depth 3044 0s
Accumulated time at depth 3045 0s
Accumulated time at depth 3046 0s
Accumulated time at depth 3047 0s
Accumulated time at depth 3048 0s
Accumulated time at depth 3049 0s
Accumulated time at depth 3050 0s
Accumulated time at depth 3051 0s
Accumulated time at depth 3052 0s
Accumulated time at depth 3053 0s
Accumulated time at depth 3054 0s
Accumulated time at depth 3055 0s
Accumulated time at depth 3056 0s
Accumulated time at depth 3057 0s
Accumulated time at depth 3058 0s
Accumulated time at depth 3059 0s
Accumulated time at depth 3060 0s
Accumulated time at depth 3061 0s
Accumulated time at depth 3062 0s
Accumulated time at depth 3063 0s
Accumulated time at depth 3064 0s
Accumulated time at depth 3065 0s
Accumulated time at depth 3066 0s
Accumulated time at depth 3067 0s
Accumulated time at depth 3068 0s
Accumulated time at depth 3069 0s
Accumulated time at depth 3070 0s
Accumulated time at depth 3071 0s
Accumulated time at depth 3072 0s
Accumulated time at depth 3073 0s
Accumulated time at depth 3074 0s
Accumulated time at depth 3075 0s
Accumulated time at depth 3076 0s
Accumulated time at depth 3077 0s
Accumulated time at depth 3078 0s
Accumulated time at depth 3079 0s
Accumulated time at depth 3080 0s
Accumulated time at depth 3081 0s
Accumulated time at depth 3082 0s
Accumulated time at depth 3083 0s
Accumulated time at depth 3084 0s
Accumulated time at depth 3085 0s
Accumulated time at depth 3086 0s
Accumulated time at depth 3087 0s
Accumulated time at depth 3088 0s
Accumulated time at depth 3089 0s
Accumulated time at depth 3090 0s
Accumulated time at depth 3091 0s
Accumulated time at depth 3092 0s
Accumulated time at depth 3093 0s
Accumulated time at depth 3094 0s
Accumulated time at depth 3095 0s
Accumulated time at depth 3096 0s
Accumulated time at depth 3097 0s
Accumulated time at depth 3098 0s
Accumulated time at depth 3099 0s
Accumulated time at depth 3100 0s
Accumulated time at depth 3101 0s
Accumulated time at depth 3102 0s
Accumulated time at depth 3103 0s
Accumulated time at depth 3104 0s
Accumulated time at depth 3105 0s
Accumulated time at depth 3106 0s
Accumulated time at depth 3107 0s
Accumulated time at depth 3108 0s
Accumulated time at depth 3109 0s
Accumulated time at depth 3110 0s
Accumulated time at depth 3111 0s
Accumulated time at depth 3112 0s
Accumulated time at depth 3113 0s
Accumulated time at depth 3114 0s
Accumulated time at depth 3115 0s
Accumulated time at depth 3116 0s
Accumulated time at depth 3117 0s
Accumulated time at depth 3118 0s
Accumulated time at depth 3119 0s
Accumulated time at depth 3120 0s
Accumulated time at depth 3121 0s
Accumulated time at depth 3122 0s
Accumulated time at depth 3123 0s
Accumulated time at depth 3124 0s
Accumulated time at depth 3125 0s
Accumulated time at depth 3126 0s
Accumulated time at depth 3127 0s
Accumulated time at depth 3128 0s
Accumulated time at depth 3129 0s
Accumulated time at depth 3130 0s
Accumulated time at depth 3131 0s
Accumulated time at depth 3132 0s
Accumulated time at depth 3133 0s
Accumulated time at depth 3134 0s
Accumulated time at depth 3135 0s
Accumulated time at depth 3136 0s
Accumulated time at depth 3137 0s
Accumulated time at depth 3138 0s
Accumulated time at depth 3139 0s
Accumulated time at depth 3140 0s
Accumulated time at depth 3141 0s
Accumulated time at depth 3142 0s
Accumulated time at depth 3143 0s
Accumulated time at depth 3144 0s
Accumulated time at depth 3145 0s
Accumulated time at depth 3146 0s
Accumulated time at depth 3147 0s
Accumulated time at depth 3148 0s
Accumulated time at depth 3149 0s
Accumulated time at depth 3150 0s
Accumulated time at depth 3151 0s
Accumulated time at depth 3152 0s
Accumulated time at depth 3153 0s
Accumulated time at depth 3154 0s
Accumulated time at depth 3155 0s
Accumulated time at depth 3156 0s
Accumulated time at depth 3157 0s
Accumulated time at depth 3158 0s
Accumulated time at depth 3159 0s
Accumulated time at depth 3160 0s
Accumulated time at depth 3161 0s
Accumulated time at depth 3162 0s
Accumulated time at depth 3163 0s
Accumulated time at depth 3164 0s
Accumulated time at depth 3165 0s
Accumulated time at depth 3166 0s
Accumulated time at depth 3167 0s
Accumulated time at depth 3168 0s
Accumulated time at depth 3169 0s
Accumulated time at depth 3170 0s
Accumulated time at depth 3171 0s
Accumulated time at depth 3172 0s
Accumulated time at depth 3173 0s
Accumulated time at depth 3174 0s
Accumulated time at depth 3175 0s
Accumulated time at depth 3176 0s
Accumulated time at depth 3177 0s
Accumulated time at depth 3178 0s
Accumulated time at depth 3179 0s
Accumulated time at depth 3180 0s
Accumulated time at depth 3181 0s
Accumulated time at depth 3182 0s
Accumulated time at depth 3183 0s
Accumulated time at depth 3184 0s
Accumulated time at depth 3185 0s
Accumulated time at depth 3186 0s
Accumulated time at depth 3187 0s
Accumulated time at depth 3188 0s
Accumulated time at depth 3189 0s
Accumulated time at depth 3190 0s
Accumulated time at depth 3191 0s
Accumulated time at depth 3192 0s
Accumulated time at depth 3193 0s
Accumulated time at depth 3194 0s
Accumulated time at depth 3195 0s
Accumulated time at depth 3196 0s
Accumulated time at depth 3197 0s
Accumulated time at depth 3198 0s
Accumulated time at depth 3199 0s
Accumulated time at depth 3200 0s
Accumulated time at depth 3201 0s
Accumulated time at depth 3202 0s
Accumulated time at depth 3203 0s
Accumulated time at depth 3204 0s
Accumulated time at depth 3205 0s
Accumulated time at depth 3206 0s
Accumulated time at depth 3207 0s
Accumulated time at depth 3208 0s
Accumulated time at depth 3209 0s
Accumulated time at depth 3210 0s
Accumulated time at depth 3211 0s
Accumulated time at depth 3212 0s
Accumulated time at depth 3213 0s
Accumulated time at depth 3214 0s
Accumulated time at depth 3215 0s
Accumulated time at depth 3216 0s
Accumulated time at depth 3217 0s
Accumulated time at depth 3218 0s
Accumulated time at depth 3219 0s
Accumulated time at depth 3220 0s
Accumulated time at depth 3221 0s
Accumulated time at depth 3222 0s
Accumulated time at depth 3223 0s
Accumulated time at depth 3224 0s
Accumulated time at depth 3225 0s
Accumulated time at depth 3226 0s
Accumulated time at depth 3227 0s
Accumulated time at depth 3228 0s
Accumulated time at depth 3229 0s
Accumulated time at depth 3230 0s
Accumulated time at depth 3231 0s
Accumulated time at depth 3232 0s
Accumulated time at depth 3233 0s
Accumulated time at depth 3234 0s
Accumulated time at depth 3235 0s
Accumulated time at depth 3236 0s
Accumulated time at depth 3237 0s
Accumulated time at depth 3238 0s
Accumulated time at depth 3239 0s
Accumulated time at depth 3240 0s
Accumulated time at depth 3241 0s
Accumulated time at depth 3242 0s
Accumulated time at depth 3243 0s
Accumulated time at depth 3244 0s
Accumulated time at depth 3245 0s
Accumulated time at depth 3246 0s
Accumulated time at depth 3247 0s
Accumulated time at depth 3248 0s
Accumulated time at depth 3249 0s
Accumulated time at depth 3250 0s
Accumulated time at depth 3251 0s
Accumulated time at depth 3252 0s
Accumulated time at depth 3253 0s
Accumulated time at depth 3254 0s
Accumulated time at depth 3255 0s
Accumulated time at depth 3256 0s
Accumulated time at depth 3257 0s
Accumulated time at depth 3258 0s
Accumulated time at depth 3259 0s
Accumulated time at depth 3260 0s
Accumulated time at depth 3261 0s
Accumulated time at depth 3262 0s
Accumulated time at depth 3263 0s
Accumulated time at depth 3264 0s
Accumulated time at depth 3265 0s
Accumulated time at depth 3266 0s
Accumulated time at depth 3267 0s
Accumulated time at depth 3268 0s
Accumulated time at depth 3269 0s
Accumulated time at depth 3270 0s
Accumulated time at depth 3271 0s
Accumulated time at depth 3272 0s
Accumulated time at depth 3273 0s
Accumulated time at depth 3274 0s
Accumulated time at depth 3275 0s
Accumulated time at depth 3276 0s
Accumulated time at depth 3277 0s
Accumulated time at depth 3278 0s
Accumulated time at depth 3279 0s
Accumulated time at depth 3280 0s
Accumulated time at depth 3281 0s
Accumulated time at depth 3282 0s
Accumulated time at depth 3283 0s
Accumulated time at depth 3284 0s
Accumulated time at depth 3285 0s
Accumulated time at depth 3286 0s
Accumulated time at depth 3287 0s
Accumulated time at depth 3288 0s
Accumulated time at depth 3289 0s
Accumulated time at depth 3290 0s
Accumulated time at depth 3291 0s
Accumulated time at depth 3292 0s
Accumulated time at depth 3293 0s
Accumulated time at depth 3294 0s
Accumulated time at depth 3295 0s
Accumulated time at depth 3296 0s
Accumulated time at depth 3297 0s
Accumulated time at depth 3298 0s
Accumulated time at depth 3299 0s
Accumulated time at depth 3300 0s
Accumulated time at depth 3301 0s
Accumulated time at depth 3302 0s
Accumulated time at depth 3303 0s
Accumulated time at depth 3304 0s
Accumulated time at depth 3305 0s
Accumulated time at depth 3306 0s
Accumulated time at depth 3307 0s
Accumulated time at depth 3308 0s
Accumulated time at depth 3309 0s
Accumulated time at depth 3310 0s
Accumulated time at depth 3311 0s
Accumulated time at depth 3312 0s
Accumulated time at depth 3313 0s
Accumulated time at depth 3314 0s
Accumulated time at depth 3315 0s
Accumulated time at depth 3316 0s
Accumulated time at depth 3317 0s
Accumulated time at depth 3318 0s
Accumulated time at depth 3319 0s
Accumulated time at depth 3320 0s
Accumulated time at depth 3321 0s
Accumulated time at depth 3322 0s
Accumulated time at depth 3323 0s
Accumulated time at depth 3324 0s
Accumulated time at depth 3325 0s
Accumulated time at depth 3326 0s
Accumulated time at depth 3327 0s
Accumulated time at depth 3328 0s
Accumulated time at depth 3329 0s
Accumulated time at depth 3330 0s
Accumulated time at depth 3331 0s
Accumulated time at depth 3332 0s
Accumulated time at depth 3333 0s
Accumulated time at depth 3334 0s
Accumulated time at depth 3335 0s
Accumulated time at depth 3336 0s
Accumulated time at depth 3337 0s
Accumulated time at depth 3338 0s
Accumulated time at depth 3339 0s
Accumulated time at depth 3340 0s
Accumulated time at depth 3341 0s
Accumulated time at depth 3342 0s
Accumulated time at depth 3343 0s
Accumulated time at depth 3344 0s
Accumulated time at depth 3345 0s
Accumulated time at depth 3346 0s
Accumulated time at depth 3347 0s
Accumulated time at depth 3348 0s
Accumulated time at depth 3349 0s
Accumulated time at depth 3350 0s
Accumulated time at depth 3351 0s
Accumulated time at depth 3352 0s
Accumulated time at depth 3353 0s
Accumulated time at depth 3354 0s
Accumulated time at depth 3355 0s
Accumulated time at depth 3356 0s
Accumulated time at depth 3357 0s
Accumulated time at depth 3358 0s
Accumulated time at depth 3359 0s
Accumulated time at depth 3360 0s
Accumulated time at depth 3361 0s
Accumulated time at depth 3362 0s
Accumulated time at depth 3363 0s
Accumulated time at depth 3364 0s
Accumulated time at depth 3365 0s
Accumulated time at depth 3366 0s
Accumulated time at depth 3367 0s
Accumulated time at depth 3368 0s
Accumulated time at depth 3369 0s
Accumulated time at depth 3370 0s
Accumulated time at depth 3371 0s
Accumulated time at depth 3372 0s
Accumulated time at depth 3373 0s
Accumulated time at depth 3374 0s
Accumulated time at depth 3375 0s
Accumulated time at depth 3376 0s
Accumulated time at depth 3377 0s
Accumulated time at depth 3378 0s
Accumulated time at depth 3379 0s
Accumulated time at depth 3380 0s
Accumulated time at depth 3381 0s
Accumulated time at depth 3382 0s
Accumulated time at depth 3383 0s
Accumulated time at depth 3384 0s
Accumulated time at depth 3385 0s
Accumulated time at depth 3386 0s
Accumulated time at depth 3387 0s
Accumulated time at depth 3388 0s
Accumulated time at depth 3389 0s
Accumulated time at depth 3390 0s
Accumulated time at depth 3391 0s
Accumulated time at depth 3392 0s
Accumulated time at depth 3393 0s
Accumulated time at depth 3394 0s
Accumulated time at depth 3395 0s
Accumulated time at depth 3396 0s
Accumulated time at depth 3397 0s
Accumulated time at depth 3398 0s
Accumulated time at depth 3399 0s
Accumulated time at depth 3400 0s
Accumulated time at depth 3401 0s
Accumulated time at depth 3402 0s
Accumulated time at depth 3403 0s
Accumulated time at depth 3404 0s
Accumulated time at depth 3405 0s
Accumulated time at depth 3406 0s
Accumulated time at depth 3407 0s
Accumulated time at depth 3408 0s
Accumulated time at depth 3409 0s
Accumulated time at depth 3410 0s
Accumulated time at depth 3411 0s
Accumulated time at depth 3412 0s
Accumulated time at depth 3413 0s
Accumulated time at depth 3414 0s
Accumulated time at depth 3415 0s
Accumulated time at depth 3416 0s
Accumulated time at depth 3417 0s
Accumulated time at depth 3418 0s
Accumulated time at depth 3419 0s
Accumulated time at depth 3420 0s
Accumulated time at depth 3421 0s
Accumulated time at depth 3422 0s
Accumulated time at depth 3423 0s
Accumulated time at depth 3424 0s
Accumulated time at depth 3425 0s
Accumulated time at depth 3426 0s
Accumulated time at depth 3427 0s
Accumulated time at depth 3428 0s
Accumulated time at depth 3429 0s
Accumulated time at depth 3430 0s
Accumulated time at depth 3431 0s
Accumulated time at depth 3432 0s
Accumulated time at depth 3433 0s
Accumulated time at depth 3434 0s
Accumulated time at depth 3435 0s
Accumulated time at depth 3436 0s
Accumulated time at depth 3437 0s
Accumulated time at depth 3438 0s
Accumulated time at depth 3439 0s
Accumulated time at depth 3440 0s
Accumulated time at depth 3441 0s
Accumulated time at depth 3442 0s
Accumulated time at depth 3443 0s
Accumulated time at depth 3444 0s
Accumulated time at depth 3445 0s
Accumulated time at depth 3446 0s
Accumulated time at depth 3447 0s
Accumulated time at depth 3448 0s
Accumulated time at depth 3449 0s
Accumulated time at depth 3450 0s
Accumulated time at depth 3451 0s
Accumulated time at depth 3452 0s
Accumulated time at depth 3453 0s
Accumulated time at depth 3454 0s
Accumulated time at depth 3455 0s
Accumulated time at depth 3456 0s
Accumulated time at depth 3457 0s
Accumulated time at depth 3458 0s
Accumulated time at depth 3459 0s
Accumulated time at depth 3460 0s
Accumulated time at depth 3461 0s
Accumulated time at depth 3462 0s
Accumulated time at depth 3463 0s
Accumulated time at depth 3464 0s
Accumulated time at depth 3465 0s
Accumulated time at depth 3466 0s
Accumulated time at depth 3467 0s
Accumulated time at depth 3468 0s
Accumulated time at depth 3469 0s
Accumulated time at depth 3470 0s
Accumulated time at depth 3471 0s
Accumulated time at depth 3472 0s
Accumulated time at depth 3473 0s
Accumulated time at depth 3474 0s
Accumulated time at depth 3475 0s
Accumulated time at depth 3476 0s
Accumulated time at depth 3477 0s
Accumulated time at depth 3478 0s
Accumulated time at depth 3479 0s
Accumulated time at depth 3480 0s
Accumulated time at depth 3481 0s
Accumulated time at depth 3482 0s
Accumulated time at depth 3483 0s
Accumulated time at depth 3484 0s
Accumulated time at depth 3485 0s
Accumulated time at depth 3486 0s
Accumulated time at depth 3487 0s
Accumulated time at depth 3488 0s
Accumulated time at depth 3489 0s
Accumulated time at depth 3490 0s
Accumulated time at depth 3491 0s
Accumulated time at depth 3492 0s
Accumulated time at depth 3493 0s
Accumulated time at depth 3494 0s
Accumulated time at depth 3495 0s
Accumulated time at depth 3496 0s
Accumulated time at depth 3497 0s
Accumulated time at depth 3498 0s
Accumulated time at depth 3499 0s
Accumulated time at depth 3500 0s
Accumulated time at depth 3501 0s
Accumulated time at depth 3502 0s
Accumulated time at depth 3503 0s
Accumulated time at depth 3504 0s
Accumulated time at depth 3505 0s
Accumulated time at depth 3506 0s
Accumulated time at depth 3507 0s
Accumulated time at depth 3508 0s
Accumulated time at depth 3509 0s
Accumulated time at depth 3510 0s
Accumulated time at depth 3511 0s
Accumulated time at depth 3512 0s
Accumulated time at depth 3513 0s
Accumulated time at depth 3514 0s
Accumulated time at depth 3515 0s
Accumulated time at depth 3516 0s
Accumulated time at depth 3517 0s
Accumulated time at depth 3518 0s
Accumulated time at depth 3519 0s
Accumulated time at depth 3520 0s
Accumulated time at depth 3521 0s
Accumulated time at depth 3522 0s
Accumulated time at depth 3523 0s
Accumulated time at depth 3524 0s
Accumulated time at depth 3525 0s
Accumulated time at depth 3526 0s
Accumulated time at depth 3527 0s
Accumulated time at depth 3528 0s
Accumulated time at depth 3529 0s
Accumulated time at depth 3530 0s
Accumulated time at depth 3531 0s
Accumulated time at depth 3532 0s
Accumulated time at depth 3533 0s
Accumulated time at depth 3534 0s
Accumulated time at depth 3535 0s
Accumulated time at depth 3536 0s
Accumulated time at depth 3537 0s
Accumulated time at depth 3538 0s
Accumulated time at depth 3539 0s
Accumulated time at depth 3540 0s
Accumulated time at depth 3541 0s
Accumulated time at depth 3542 0s
Accumulated time at depth 3543 0s
Accumulated time at depth 3544 0s
Accumulated time at depth 3545 0s
Accumulated time at depth 3546 0s
Accumulated time at depth 3547 0s
Accumulated time at depth 3548 0s
